2.542984,2.523213,9.184870
2.466086,2.507718,9.163537
2.490679,2.547205,9.119042
2.488285,2.510719,9.100834
2.531019,2.542299,9.170474
2.450293,2.475687,9.116647
2.514266,2.470705,9.189108
2.480101,2.464090,9.112062
2.498585,2.526487,9.122017
2.459147,2.485913,9.195970
2.506538,2.487488,9.161269
2.526375,2.489813,9.133563
2.504301,2.486667,9.168821
2.546107,2.524129,9.193363
2.514790,2.477640,9.146728
2.476750,2.533814,9.158131
2.502308,2.493295,9.161961
2.452031,2.482968,9.195828
2.521691,2.465772,9.173124
2.527237,2.476672,9.175471
2.482431,2.517741,9.117055
2.476586,2.476397,9.151614
2.547075,2.488679,9.186316
2.490680,2.464081,9.153975
2.511189,2.458856,9.144030
2.495713,2.547575,9.144024
2.524159,2.543850,9.135428
2.537356,2.543716,9.182665
2.541799,2.510520,9.164502
2.492901,2.493111,9.167886
2.497686,2.503560,9.188375
2.454218,2.549409,9.160530
2.476461,2.486312,9.190834
2.465459,2.468197,9.133453
2.522589,2.456833,9.137508
2.484554,2.495811,9.145018
2.519044,2.469280,9.142685
2.513557,2.548477,9.109688
2.497783,2.540765,9.183507
2.530833,2.507909,9.183317
2.450234,2.477291,9.177781
2.522161,2.456780,9.158168
2.547422,2.528711,9.191751
2.470806,2.542730,9.113482
2.537260,2.530321,9.151792
2.547556,2.477565,9.180717
2.516662,2.542781,9.162254
2.480007,2.476618,9.160650
2.504196,2.520759,9.147917
2.466745,2.487215,9.177545
2.515943,2.547221,9.102286
2.488498,2.484614,9.155560
2.485803,2.491660,9.171649
2.516001,2.520801,9.147980
2.460232,2.519858,9.105472
2.460811,2.543154,9.149169
2.507448,2.476984,9.113656
2.505179,2.542983,9.164700
2.536258,2.484768,9.153830
2.480289,2.523637,9.114285
2.547944,2.487723,9.117187
2.484495,2.508825,9.175093
2.521959,2.457808,9.138776
2.514332,2.473963,9.137028
2.478755,2.532412,9.101487
2.470131,2.485820,9.124190
2.514972,2.537590,9.125367
